04-47-SRR460038,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR460038.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR471157.sorted.marked.BQSR.bam
04-594-SRR459996,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR459996.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR459948.sorted.marked.BQSR.bam
04-639-SRR464829,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR464829.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR464913.sorted.marked.BQSR.bam
04-903-SRR472177,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR472177.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR468745.sorted.marked.BQSR.bam
05-2212-SRR472129,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR472129.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR472081.sorted.marked.BQSR.bam
05-2594-SRR472153,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR472153.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR472105.sorted.marked.BQSR.bam
05-3436-SRR472063,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR472063.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR471997.sorted.marked.BQSR.bam
05-3440-SRR461561,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR461561.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR461645.sorted.marked.BQSR.bam
05-3595-SRR472882,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR472882.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR461705.sorted.marked.BQSR.bam
05-3829-SRR472015,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR472015.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR461621.sorted.marked.BQSR.bam
05-3852-SRR472039,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR472039.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR471973.sorted.marked.BQSR.bam
05-3859-SRR465129,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR465129.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR465081.sorted.marked.BQSR.bam
05-620-SRR459972,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR459972.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR460020.sorted.marked.BQSR.bam
05-839-SRR465021,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR465021.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR465153.sorted.marked.BQSR.bam
06-1125-SRR458633,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR458633.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR465105.sorted.marked.BQSR.bam
06-1651-SRR472417,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR472417.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR461765.sorted.marked.BQSR.bam
06-1696-SRR458657,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR458657.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR458705.sorted.marked.BQSR.bam
06-1749-SRR472297,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR472297.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR472237.sorted.marked.BQSR.bam
06-1999-SRR472357,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR472357.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR472496.sorted.marked.BQSR.bam
06-2325-SRR473245,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR473245.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR473269.sorted.marked.BQSR.bam
06-3676-SRR458681,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR458681.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR458729.sorted.marked.BQSR.bam
06-3939-SRR461465,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR461465.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR461513.sorted.marked.BQSR.bam
06-4428-SRR461441,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR461441.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR461537.sorted.marked.BQSR.bam
07-144-SRR466865,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR466865.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR466817.sorted.marked.BQSR.bam
07-360-SRR461489,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR461489.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR466793.sorted.marked.BQSR.bam
07-5036-SRR464787,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR464787.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR464721.sorted.marked.BQSR.bam
07-684-SRR466841,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR466841.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR466889.sorted.marked.BQSR.bam
07-718-SRR466557,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR466557.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR466605.sorted.marked.BQSR.bam
07-837-SRR466629,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR466629.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR466653.sorted.marked.BQSR.bam
08-2516-SRR464805,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR464805.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR464739.sorted.marked.BQSR.bam
08-590-SRR460086,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR460086.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR466581.sorted.marked.BQSR.bam
09-120-SRR460104,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR460104.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR460062.sorted.marked.BQSR.bam
09-1372-SRR474935,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR474935.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR464763.sorted.marked.BQSR.bam
09-1580-SRR474953,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR474953.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR475001.sorted.marked.BQSR.bam
09-2497-SRR474977,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR474977.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR474911.sorted.marked.BQSR.bam
09-2517-SRR474359,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR474359.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR474280.sorted.marked.BQSR.bam
09-2744-SRR474438,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR474438.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR474517.sorted.marked.BQSR.bam
09-2767-SRR465371,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR465371.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR474220.sorted.marked.BQSR.bam
09-3421-SRR465213,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR465213.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR465431.sorted.marked.BQSR.bam
09-3566-SRR465510,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR465510.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR465292.sorted.marked.BQSR.bam
09-3687-SRR467858,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR467858.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR468095.sorted.marked.BQSR.bam
09-5094-SRR473166,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR473166.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR473005.sorted.marked.BQSR.bam
09-5245-SRR468174,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR468174.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR467937.sorted.marked.BQSR.bam
09-5446-SRR473087,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR473087.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR468016.sorted.marked.BQSR.bam
09-5630-SRR485163,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR485163.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR461973.sorted.marked.BQSR.bam
09-5700-SRR485381,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR485381.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR485242.sorted.marked.BQSR.bam
09-5702-SRR485302,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR485302.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR485441.sorted.marked.BQSR.bam
09-649-SRR460152,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR460152.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR460128.sorted.marked.BQSR.bam
STID0000000099-SRR477230,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR477230.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR475794.sorted.marked.BQSR.bam
STID0000000415-SRR477466,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR477466.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR475725.sorted.marked.BQSR.bam
STID0000000427-SRR477348,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR477348.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR475887.sorted.marked.BQSR.bam
STID0000001024-SRR477288,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR477288.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR475947.sorted.marked.BQSR.bam
STID0000001043-SRR477408,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR477408.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR476063.sorted.marked.BQSR.bam
STID0000002661-SRR477829,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR477829.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR476121.sorted.marked.BQSR.bam
STID0000002682-SRR478005,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR478005.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR476005.sorted.marked.BQSR.bam
STID0000002740-SRR477889,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR477889.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR476413.sorted.marked.BQSR.bam
STID0000002761-SRR478063,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR478063.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR476295.sorted.marked.BQSR.bam
STID0000002762-SRR477947,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR477947.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR476355.sorted.marked.BQSR.bam
STID0000002858-SRR477592,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR477592.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR476237.sorted.marked.BQSR.bam
STID0000002872-SRR477710,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR477710.sorted.marked.BQSR.bam,/public/home/liuxs/ncbi/dbGaP-16533/dnaseq/BQSR/bqsrbam/SRR476179.sorted.marked.BQSR.bam
